time,filter,magnitude,error
2457893.62725,OGLE-I,13.725,0.003
2457893.67309,OGLE-I,13.72,0.003
2457893.71944,OGLE-I,13.727,0.003
2457893.77537,OGLE-I,13.726,0.003
2457893.83337,OGLE-I,13.726,0.003
2457893.88076,OGLE-I,13.73,0.003
2457893.92676,OGLE-I,13.731,0.003
2457894.61621,OGLE-I,13.723,0.003
2457894.65691,OGLE-I,13.723,0.003
2457894.71235,OGLE-I,13.724,0.003
2457894.76825,OGLE-I,13.727,0.003
2457894.81575,OGLE-I,13.725,0.003
2457894.86258,OGLE-I,13.726,0.003
2457894.90928,OGLE-I,13.724,0.003
2457895.60363,OGLE-I,13.724,0.003
2457895.67883,OGLE-I,13.725,0.003
2457895.79869,OGLE-I,13.729,0.003
2457897.6673,OGLE-I,13.729,0.003
2457897.7142,OGLE-I,13.724,0.003
2457897.77126,OGLE-I,13.727,0.003
2457900.90707,OGLE-I,13.721,0.003
2457900.9389,OGLE-I,13.718,0.003
2457901.63527,OGLE-I,13.725,0.003
2457901.68453,OGLE-I,13.727,0.003
2457901.76427,OGLE-I,13.728,0.003
2457901.82306,OGLE-I,13.728,0.003
2457902.59671,OGLE-I,13.719,0.003
2457902.63985,OGLE-I,13.721,0.003
2457902.68719,OGLE-I,13.725,0.003
2457902.7472,OGLE-I,13.724,0.003
2457902.80318,OGLE-I,13.724,0.003
2457902.9011,OGLE-I,13.722,0.003
2457903.75074,OGLE-I,13.725,0.003
2457903.80889,OGLE-I,13.721,0.003
2457903.86469,OGLE-I,13.719,0.003
2457903.91086,OGLE-I,13.725,0.003
2457904.60874,OGLE-I,13.718,0.003
2457904.65416,OGLE-I,13.729,0.003
2457904.70768,OGLE-I,13.728,0.003
2457904.76709,OGLE-I,13.729,0.003
2457904.81539,OGLE-I,13.728,0.003
2457904.8616,OGLE-I,13.726,0.003
2457904.90714,OGLE-I,13.724,0.003
2457905.57375,OGLE-I,13.726,0.003
2457905.62102,OGLE-I,13.723,0.003
2457905.66763,OGLE-I,13.729,0.003
2457905.72295,OGLE-I,13.726,0.003
2457905.78164,OGLE-I,13.728,0.003
2457905.82857,OGLE-I,13.73,0.003
2457905.87627,OGLE-I,13.727,0.003
2457905.93198,OGLE-I,13.724,0.003
2457906.58471,OGLE-I,13.723,0.003
2457906.63062,OGLE-I,13.726,0.003
2457906.6877,OGLE-I,13.729,0.003
2457906.74403,OGLE-I,13.736,0.003
2457906.79452,OGLE-I,13.73,0.003
2457906.84114,OGLE-I,13.724,0.003
2457906.88789,OGLE-I,13.728,0.003
2457906.93408,OGLE-I,13.725,0.003
2457907.62901,OGLE-I,13.726,0.003
2457907.68284,OGLE-I,13.731,0.003
2457907.73092,OGLE-I,13.73,0.003
2457907.76722,OGLE-I,13.726,0.003
2457908.56645,OGLE-I,13.727,0.003
2457908.60075,OGLE-I,13.729,0.003
2457908.64706,OGLE-I,13.727,0.003
2457908.70246,OGLE-I,13.725,0.003
2457908.76072,OGLE-I,13.724,0.003
2457908.80837,OGLE-I,13.727,0.003
2457908.85485,OGLE-I,13.727,0.003
2457908.9016,OGLE-I,13.727,0.003
2457908.93323,OGLE-I,13.725,0.003
2457909.5792,OGLE-I,13.721,0.003
2457909.62733,OGLE-I,13.722,0.003
2457909.68389,OGLE-I,13.725,0.003
2457909.73097,OGLE-I,13.728,0.003
2457909.77947,OGLE-I,13.725,0.003
2457909.82669,OGLE-I,13.722,0.003
2457909.86664,OGLE-I,13.726,0.003
2457909.91129,OGLE-I,13.722,0.003
2457909.94097,OGLE-I,13.719,0.003
2457910.58112,OGLE-I,13.724,0.003
2457910.62704,OGLE-I,13.723,0.003
2457910.68349,OGLE-I,13.726,0.003
2457910.74337,OGLE-I,13.729,0.003
2457910.79065,OGLE-I,13.732,0.003
2457910.8496,OGLE-I,13.729,0.003
2457910.89266,OGLE-I,13.726,0.003
2457911.55721,OGLE-I,13.726,0.003
2457911.59451,OGLE-I,13.721,0.003
2457911.64106,OGLE-I,13.728,0.003
2457911.68832,OGLE-I,13.725,0.003
2457911.75889,OGLE-I,13.725,0.003
2457911.85071,OGLE-I,13.728,0.003
2457916.60929,OGLE-I,13.731,0.003
2457916.65165,OGLE-I,13.729,0.003
2457916.6919,OGLE-I,13.728,0.003
2457916.78091,OGLE-I,13.733,0.003
2457916.82184,OGLE-I,13.732,0.003
2457917.53854,OGLE-I,13.728,0.003
2457917.5876,OGLE-I,13.726,0.003
2457917.63765,OGLE-I,13.726,0.003
2457917.68532,OGLE-I,13.726,0.003
2457917.73599,OGLE-I,13.724,0.003
2457917.78328,OGLE-I,13.726,0.003
2457917.82933,OGLE-I,13.727,0.003
2457917.87511,OGLE-I,13.724,0.003
2457917.91865,OGLE-I,13.726,0.003
2457918.61417,OGLE-I,13.727,0.003
2457918.69316,OGLE-I,13.725,0.003
2457922.59895,OGLE-I,13.722,0.003
2457922.64517,OGLE-I,13.722,0.003
2457922.71174,OGLE-I,13.723,0.003
2457923.52265,OGLE-I,13.726,0.003
2457923.5679,OGLE-I,13.721,0.003
2457923.61373,OGLE-I,13.727,0.003
2457923.67689,OGLE-I,13.723,0.003
2457923.73551,OGLE-I,13.725,0.003
2457923.78338,OGLE-I,13.724,0.003
2457923.8288,OGLE-I,13.723,0.003
2457923.88366,OGLE-I,13.724,0.003
2457924.52409,OGLE-I,13.723,0.003
2457924.57016,OGLE-I,13.725,0.003
2457924.616,OGLE-I,13.726,0.003
2457924.66045,OGLE-I,13.724,0.003
2457924.72672,OGLE-I,13.725,0.003
2457924.77399,OGLE-I,13.727,0.003
2457924.81974,OGLE-I,13.725,0.003
2457924.86622,OGLE-I,13.724,0.003
2457925.5941,OGLE-I,13.722,0.003
2457925.64004,OGLE-I,13.721,0.003
2457925.7047,OGLE-I,13.726,0.003
2457925.7608,OGLE-I,13.721,0.003
2457925.80856,OGLE-I,13.722,0.003
2457925.86069,OGLE-I,13.718,0.003
2457926.57785,OGLE-I,13.717,0.003
2457926.63261,OGLE-I,13.718,0.003
2457926.70859,OGLE-I,13.716,0.003
2457926.75963,OGLE-I,13.72,0.003
2457926.81366,OGLE-I,13.72,0.003
2457928.57551,OGLE-I,13.725,0.003
2457928.62308,OGLE-I,13.724,0.003
2457928.67357,OGLE-I,13.726,0.003
2457929.81791,OGLE-I,13.722,0.003
2457932.63464,OGLE-I,13.722,0.003
2457932.69312,OGLE-I,13.725,0.003
2457932.75306,OGLE-I,13.725,0.003
2457932.79871,OGLE-I,13.724,0.003
2457932.84429,OGLE-I,13.724,0.003
2457933.61308,OGLE-I,13.72,0.003
2457933.66018,OGLE-I,13.719,0.003
2457933.71917,OGLE-I,13.721,0.003
2457933.77642,OGLE-I,13.722,0.003
2457933.81252,OGLE-I,13.716,0.003
2457933.8243,OGLE-I,13.723,0.003
2457933.83313,OGLE-I,13.718,0.003
2457933.84709,OGLE-I,13.716,0.003
2457934.51761,OGLE-I,13.719,0.003
2457934.56341,OGLE-I,13.721,0.003
2457934.60903,OGLE-I,13.72,0.003
2457934.6839,OGLE-I,13.725,0.003
2457934.71595,OGLE-I,13.716,0.003
2457934.76337,OGLE-I,13.723,0.003
2457934.80922,OGLE-I,13.717,0.003
2457934.84997,OGLE-I,13.721,0.003
2457935.50246,OGLE-I,13.717,0.003
2457935.54887,OGLE-I,13.719,0.003
2457935.60586,OGLE-I,13.717,0.003
2457935.66348,OGLE-I,13.72,0.003
2457935.71253,OGLE-I,13.724,0.003
2457935.75942,OGLE-I,13.709,0.003
2457935.80576,OGLE-I,13.722,0.003
2457935.86863,OGLE-I,13.722,0.003
2457935.8785,OGLE-I,13.721,0.003
2457936.51044,OGLE-I,13.721,0.003
2457936.55682,OGLE-I,13.722,0.003
2457936.60528,OGLE-I,13.718,0.003
2457936.6673,OGLE-I,13.717,0.003
2457936.72485,OGLE-I,13.721,0.003
2457936.78145,OGLE-I,13.72,0.003
2457936.82917,OGLE-I,13.719,0.003
2457936.86838,OGLE-I,13.722,0.003
2457937.49858,OGLE-I,13.717,0.003
2457937.5465,OGLE-I,13.718,0.003
2457937.59402,OGLE-I,13.72,0.003
2457937.64125,OGLE-I,13.717,0.003
2457937.69953,OGLE-I,13.721,0.003
2457937.75747,OGLE-I,13.72,0.003
2457937.80458,OGLE-I,13.722,0.003
2457938.52209,OGLE-I,13.717,0.003
2457938.56923,OGLE-I,13.722,0.003
2457938.61933,OGLE-I,13.715,0.003
2457944.4658,OGLE-I,13.718,0.003
2457944.50691,OGLE-I,13.724,0.003
2457944.54606,OGLE-I,13.718,0.003
2457944.58611,OGLE-I,13.72,0.003
2457944.62506,OGLE-I,13.725,0.003
2457944.67335,OGLE-I,13.72,0.003
2457944.72218,OGLE-I,13.722,0.003
2457944.76987,OGLE-I,13.707,0.003
2457944.81008,OGLE-I,13.723,0.003
2457944.83887,OGLE-I,13.717,0.003
2457945.48844,OGLE-I,13.724,0.003
2457945.53081,OGLE-I,13.722,0.003
2457945.57868,OGLE-I,13.724,0.003
2457945.62509,OGLE-I,13.723,0.003
2457945.67395,OGLE-I,13.724,0.003
2457945.72176,OGLE-I,13.723,0.003
2457945.76883,OGLE-I,13.723,0.003
2457945.81583,OGLE-I,13.723,0.003
2457946.47314,OGLE-I,13.722,0.003
2457946.51203,OGLE-I,13.721,0.003
2457946.5691,OGLE-I,13.726,0.003
2457946.61681,OGLE-I,13.725,0.003
2457946.68253,OGLE-I,13.723,0.003
2457946.73031,OGLE-I,13.723,0.003
2457946.77854,OGLE-I,13.724,0.003
2457946.82611,OGLE-I,13.724,0.003
2457947.52288,OGLE-I,13.725,0.003
2457947.56852,OGLE-I,13.727,0.003
2457947.6165,OGLE-I,13.724,0.003
2457947.76061,OGLE-I,13.724,0.003
2457947.79856,OGLE-I,13.718,0.003
2457948.48047,OGLE-I,13.718,0.003
2457948.52206,OGLE-I,13.724,0.003
2457948.58923,OGLE-I,13.725,0.003
2457948.63937,OGLE-I,13.721,0.003
2457948.68836,OGLE-I,13.724,0.003
2457948.75886,OGLE-I,13.722,0.003
2457948.80544,OGLE-I,13.721,0.003
2457949.55479,OGLE-I,13.724,0.003
2457949.59417,OGLE-I,13.709,0.003
2457949.64858,OGLE-I,13.723,0.003
2457949.70297,OGLE-I,13.724,0.003
2457949.75611,OGLE-I,13.723,0.003
2457952.70653,OGLE-I,13.722,0.003
2457952.76616,OGLE-I,13.722,0.003
2457952.81233,OGLE-I,13.725,0.003
2457953.48953,OGLE-I,13.718,0.003
2457953.53994,OGLE-I,13.725,0.003
2457953.60869,OGLE-I,13.727,0.003
2457953.66527,OGLE-I,13.725,0.003
2457953.71512,OGLE-I,13.729,0.003
2457953.7664,OGLE-I,13.723,0.003
2457953.81519,OGLE-I,13.721,0.003
2457954.50615,OGLE-I,13.725,0.003
2457954.55718,OGLE-I,13.709,0.003
2457954.63223,OGLE-I,13.726,0.003
2457954.68562,OGLE-I,13.726,0.003
2457954.75048,OGLE-I,13.725,0.003
2457955.71555,OGLE-I,13.726,0.003
2457955.77019,OGLE-I,13.726,0.003
2457955.81272,OGLE-I,13.725,0.003
2457956.52535,OGLE-I,13.719,0.003
2457956.58136,OGLE-I,13.723,0.003
2457956.64854,OGLE-I,13.725,0.003
2457956.69853,OGLE-I,13.722,0.003
2457956.74728,OGLE-I,13.725,0.003
2457956.79863,OGLE-I,13.723,0.003
2457957.65624,OGLE-I,13.723,0.003
2457957.70675,OGLE-I,13.722,0.003
2457957.78583,OGLE-I,13.719,0.003
2457958.60132,OGLE-I,13.725,0.003
2457958.63509,OGLE-I,13.723,0.003
2457958.67725,OGLE-I,13.721,0.003
2457958.73072,OGLE-I,13.724,0.003
2457958.7774,OGLE-I,13.725,0.003
2457959.47736,OGLE-I,13.723,0.003
2457959.51369,OGLE-I,13.722,0.003
2457959.56206,OGLE-I,13.722,0.003
2457959.61276,OGLE-I,13.725,0.003
2457959.66272,OGLE-I,13.727,0.003
2457959.71231,OGLE-I,13.725,0.003
2457959.76342,OGLE-I,13.724,0.003
2457959.79987,OGLE-I,13.73,0.003
2457960.50154,OGLE-I,13.724,0.003
2457960.55052,OGLE-I,13.724,0.003
2457960.61841,OGLE-I,13.72,0.003
2457960.66951,OGLE-I,13.728,0.003
2457960.71992,OGLE-I,13.728,0.003
2457960.7798,OGLE-I,13.721,0.003
2457960.80147,OGLE-I,13.721,0.003
2457961.56953,OGLE-I,13.723,0.003
2457961.61197,OGLE-I,13.725,0.003
2457961.64727,OGLE-I,13.728,0.003
2457961.70612,OGLE-I,13.722,0.003
2457961.77732,OGLE-I,13.727,0.003
2457962.50936,OGLE-I,13.727,0.003
2457962.55951,OGLE-I,13.729,0.003
2457962.76035,OGLE-I,13.724,0.003
2457963.71889,OGLE-I,13.728,0.003
2457964.54898,OGLE-I,13.73,0.003
2457964.59348,OGLE-I,13.724,0.003
2457964.64295,OGLE-I,13.726,0.003
2457964.69578,OGLE-I,13.723,0.003
2457964.79256,OGLE-I,13.726,0.003
2457965.65569,OGLE-I,13.726,0.003
2457965.6863,OGLE-I,13.731,0.003
2457966.48042,OGLE-I,13.726,0.003
2457966.54885,OGLE-I,13.729,0.003
2457966.57923,OGLE-I,13.729,0.003
2457966.63071,OGLE-I,13.732,0.003
2457966.67892,OGLE-I,13.729,0.003
2457966.72559,OGLE-I,13.726,0.003
2457967.59609,OGLE-I,13.726,0.003
2457967.68045,OGLE-I,13.73,0.003
2457967.73793,OGLE-I,13.728,0.003
2457971.50003,OGLE-I,13.723,0.003
2457971.53917,OGLE-I,13.724,0.003
2457971.58058,OGLE-I,13.721,0.003
2457971.61456,OGLE-I,13.728,0.003
2457971.65332,OGLE-I,13.723,0.003
2457971.69259,OGLE-I,13.726,0.003
2457971.7313,OGLE-I,13.724,0.003
2457972.51217,OGLE-I,13.724,0.003
2457972.54735,OGLE-I,13.725,0.003
2457972.58872,OGLE-I,13.726,0.003
2457972.63073,OGLE-I,13.726,0.003
2457972.67701,OGLE-I,13.729,0.003
2457972.72102,OGLE-I,13.727,0.003
2457972.75154,OGLE-I,13.728,0.003
2457973.55713,OGLE-I,13.727,0.003
2457973.61752,OGLE-I,13.722,0.003
2457973.6652,OGLE-I,13.723,0.003
2457973.7398,OGLE-I,13.728,0.003
2457974.51261,OGLE-I,13.725,0.003
2457974.56117,OGLE-I,13.725,0.003
2457974.61252,OGLE-I,13.725,0.003
2457974.66028,OGLE-I,13.725,0.003
2457974.71031,OGLE-I,13.725,0.003
2457975.47369,OGLE-I,13.731,0.003
2457975.64106,OGLE-I,13.731,0.003
2457979.49899,OGLE-I,13.731,0.003
2457979.55781,OGLE-I,13.73,0.003
2457979.60851,OGLE-I,13.728,0.003
2457979.66903,OGLE-I,13.731,0.003
2457980.51587,OGLE-I,13.732,0.003
2457980.57788,OGLE-I,13.727,0.003
2457980.62436,OGLE-I,13.728,0.003
2457980.67212,OGLE-I,13.724,0.003
2457981.51673,OGLE-I,13.728,0.003
2457981.59819,OGLE-I,13.727,0.003
2457981.64527,OGLE-I,13.731,0.003
2457982.47393,OGLE-I,13.728,0.003
2457982.53888,OGLE-I,13.723,0.003
2457982.58642,OGLE-I,13.727,0.003
2457982.63479,OGLE-I,13.73,0.003
2457983.49775,OGLE-I,13.726,0.003
2457983.54674,OGLE-I,13.73,0.003
2457983.59392,OGLE-I,13.729,0.003
2457983.63927,OGLE-I,13.731,0.003
2457984.48666,OGLE-I,13.724,0.003
2457984.53834,OGLE-I,13.726,0.003
2457984.58864,OGLE-I,13.729,0.003
2457984.63582,OGLE-I,13.728,0.003
2457985.50081,OGLE-I,13.725,0.003
2457985.55639,OGLE-I,13.727,0.003
2457985.60299,OGLE-I,13.725,0.003
2457986.49016,OGLE-I,13.726,0.003
2457986.56155,OGLE-I,13.729,0.003
2457986.61262,OGLE-I,13.728,0.003
2457986.66231,OGLE-I,13.724,0.003
2457987.51547,OGLE-I,13.73,0.003
2457987.57269,OGLE-I,13.727,0.003
2457987.62939,OGLE-I,13.727,0.003
2457990.47623,OGLE-I,13.725,0.003
2457990.53385,OGLE-I,13.726,0.003
2457990.59328,OGLE-I,13.728,0.003
2457990.6388,OGLE-I,13.727,0.003
2457991.49323,OGLE-I,13.734,0.003
2457991.54369,OGLE-I,13.729,0.003
2457991.61097,OGLE-I,13.727,0.003
2457991.65732,OGLE-I,13.729,0.003
2457992.50999,OGLE-I,13.729,0.003
2457992.55812,OGLE-I,13.729,0.003
2457992.61353,OGLE-I,13.73,0.003
2457993.47721,OGLE-I,13.725,0.003
2457993.52623,OGLE-I,13.727,0.003
2457993.57365,OGLE-I,13.726,0.003
2457993.62053,OGLE-I,13.728,0.003
2457994.49029,OGLE-I,13.727,0.003
2457994.53915,OGLE-I,13.728,0.003
2457994.58605,OGLE-I,13.729,0.003
2457994.63485,OGLE-I,13.723,0.003
2457998.49173,OGLE-I,13.725,0.003
2457998.53124,OGLE-I,13.727,0.003
2457998.56853,OGLE-I,13.726,0.003
2458000.47664,OGLE-I,13.724,0.003
2458000.51694,OGLE-I,13.725,0.003
2458000.55893,OGLE-I,13.726,0.003
2458000.60226,OGLE-I,13.729,0.003
2458001.4777,OGLE-I,13.73,0.003
2458001.52664,OGLE-I,13.737,0.003
2458001.57326,OGLE-I,13.735,0.003
2458001.61948,OGLE-I,13.735,0.003
2458002.52855,OGLE-I,13.727,0.003
2458002.57508,OGLE-I,13.726,0.003
2458003.53242,OGLE-I,13.726,0.003
2458003.6039,OGLE-I,13.722,0.003
2458004.51923,OGLE-I,13.73,0.003
2458004.57603,OGLE-I,13.72,0.003
2458005.47707,OGLE-I,13.728,0.003
2458007.5135,OGLE-I,13.727,0.003
2458007.57195,OGLE-I,13.729,0.003
2458008.51729,OGLE-I,13.729,0.003
2458008.57423,OGLE-I,13.727,0.003
2458010.51978,OGLE-I,13.723,0.003
2458010.57987,OGLE-I,13.726,0.003
2458011.56949,OGLE-I,13.723,0.003
2458012.49776,OGLE-I,13.725,0.003
2458012.5544,OGLE-I,13.726,0.003
2458013.48416,OGLE-I,13.729,0.003
2458013.54253,OGLE-I,13.722,0.003
2458014.48025,OGLE-I,13.73,0.003
2458014.53626,OGLE-I,13.73,0.003
2458014.5836,OGLE-I,13.726,0.003
2458015.50867,OGLE-I,13.718,0.003
2458015.5697,OGLE-I,13.723,0.003
2458016.511,OGLE-I,13.719,0.003
2458016.55843,OGLE-I,13.721,0.003
2458017.52076,OGLE-I,13.727,0.003
2458017.56669,OGLE-I,13.727,0.003
2458018.53124,OGLE-I,13.728,0.003
2458019.48241,OGLE-I,13.73,0.003
2458019.54228,OGLE-I,13.727,0.003
2458020.50507,OGLE-I,13.724,0.003
2458020.56058,OGLE-I,13.725,0.003
2458021.52063,OGLE-I,13.725,0.003
2458026.5236,OGLE-I,13.724,0.003
2458028.49427,OGLE-I,13.716,0.003
2458029.52416,OGLE-I,13.722,0.003
2458030.48391,OGLE-I,13.729,0.003
2458030.53154,OGLE-I,13.727,0.003
2458032.53137,OGLE-I,13.719,0.003
2458035.54606,OGLE-I,13.726,0.003
2458036.55442,OGLE-I,13.724,0.003
2458039.51465,OGLE-I,13.723,0.003
2458040.49715,OGLE-I,13.723,0.003
2458040.54562,OGLE-I,13.727,0.003
2458041.50221,OGLE-I,13.727,0.003
2458048.49773,OGLE-I,13.731,0.003
2458053.51219,OGLE-I,13.723,0.003
2458054.52842,OGLE-I,13.723,0.003
2458057.50527,OGLE-I,13.729,0.003
2458151.88252,OGLE-I,13.735,0.003
2458152.87997,OGLE-I,13.731,0.003
2458153.8774,OGLE-I,13.727,0.003
2458155.87502,OGLE-I,13.726,0.003
2458156.88291,OGLE-I,13.731,0.003
2458161.87573,OGLE-I,13.731,0.003
2458162.86188,OGLE-I,13.726,0.003
2458163.85382,OGLE-I,13.727,0.003
2458164.84746,OGLE-I,13.726,0.003
2458164.88607,OGLE-I,13.727,0.003
2458165.87215,OGLE-I,13.72,0.003
2458166.85393,OGLE-I,13.73,0.003
2458166.89141,OGLE-I,13.73,0.003
2458167.86547,OGLE-I,13.725,0.003
2458168.83529,OGLE-I,13.72,0.003
2458168.87327,OGLE-I,13.728,0.003
2458169.8354,OGLE-I,13.725,0.003
2458169.87277,OGLE-I,13.722,0.003
2458170.83216,OGLE-I,13.731,0.003
2458170.86988,OGLE-I,13.729,0.003
2458171.82917,OGLE-I,13.728,0.003
2458171.86645,OGLE-I,13.729,0.003
2458172.82684,OGLE-I,13.729,0.003
2458172.86446,OGLE-I,13.729,0.003
2458173.82244,OGLE-I,13.731,0.003
2458173.86154,OGLE-I,13.733,0.003
2458174.81944,OGLE-I,13.727,0.003
2458174.85695,OGLE-I,13.724,0.003
2458174.89429,OGLE-I,13.729,0.003
2458175.84291,OGLE-I,13.726,0.003
2458175.88069,OGLE-I,13.727,0.003
2458176.82329,OGLE-I,13.726,0.003
2458176.86112,OGLE-I,13.726,0.003
2458181.80032,OGLE-I,13.729,0.003
2458181.84166,OGLE-I,13.729,0.003
2458181.88182,OGLE-I,13.73,0.003
2458182.84523,OGLE-I,13.731,0.003
2458182.89209,OGLE-I,13.728,0.003
2458183.81803,OGLE-I,13.726,0.003
2458183.86654,OGLE-I,13.727,0.003
2458184.8037,OGLE-I,13.726,0.003
2458184.85434,OGLE-I,13.734,0.003
2458184.89363,OGLE-I,13.731,0.003
2458185.83673,OGLE-I,13.73,0.003
2458185.87537,OGLE-I,13.726,0.003
2458189.78336,OGLE-I,13.726,0.003
2458189.83458,OGLE-I,13.73,0.003
2458189.88107,OGLE-I,13.734,0.003
2458190.82456,OGLE-I,13.729,0.003
2458190.88124,OGLE-I,13.73,0.003
2458191.79563,OGLE-I,13.72,0.003
2458191.84308,OGLE-I,13.723,0.003
2458191.89928,OGLE-I,13.723,0.003
2458192.81328,OGLE-I,13.727,0.003
2458192.86988,OGLE-I,13.727,0.003
2458193.78405,OGLE-I,13.725,0.003
2458193.83135,OGLE-I,13.727,0.003
2458193.87894,OGLE-I,13.733,0.003
2458194.77722,OGLE-I,13.725,0.003
2458194.82544,OGLE-I,13.73,0.003
2458194.88059,OGLE-I,13.729,0.003
2458195.76821,OGLE-I,13.731,0.003
2458195.81384,OGLE-I,13.727,0.003
2458195.87151,OGLE-I,13.734,0.003
2458196.76783,OGLE-I,13.731,0.003
2458196.81369,OGLE-I,13.738,0.003
2458196.86966,OGLE-I,13.731,0.003
2458196.91598,OGLE-I,13.732,0.003
2458197.78434,OGLE-I,13.728,0.003
2458197.83019,OGLE-I,13.73,0.003
2458197.8853,OGLE-I,13.737,0.003
2458198.75568,OGLE-I,13.728,0.003
2458198.80192,OGLE-I,13.73,0.003
2458198.84745,OGLE-I,13.733,0.003
2458198.90272,OGLE-I,13.729,0.003
2458199.77647,OGLE-I,13.728,0.003
2458199.82196,OGLE-I,13.73,0.003
2458199.8771,OGLE-I,13.73,0.003
2458200.78259,OGLE-I,13.726,0.003
2458200.8286,OGLE-I,13.729,0.003
2458200.88421,OGLE-I,13.731,0.003
2458201.74595,OGLE-I,13.726,0.003
2458201.79378,OGLE-I,13.725,0.003
2458201.83949,OGLE-I,13.727,0.003
2458201.89428,OGLE-I,13.73,0.003
2458202.76109,OGLE-I,13.727,0.003
2458202.80658,OGLE-I,13.731,0.003
2458202.86131,OGLE-I,13.732,0.003
2458202.90787,OGLE-I,13.731,0.003
2458203.77754,OGLE-I,13.731,0.003
2458203.82337,OGLE-I,13.731,0.003
2458203.86955,OGLE-I,13.728,0.003
2458204.73989,OGLE-I,13.735,0.003
2458204.78615,OGLE-I,13.731,0.003
2458204.83149,OGLE-I,13.735,0.003
2458204.88648,OGLE-I,13.729,0.003
2458205.73882,OGLE-I,13.73,0.003
2458205.78709,OGLE-I,13.733,0.003
2458205.84514,OGLE-I,13.73,0.003
2458205.89994,OGLE-I,13.732,0.003
2458206.75176,OGLE-I,13.73,0.003
2458206.79745,OGLE-I,13.731,0.003
2458206.84294,OGLE-I,13.738,0.003
2458206.89858,OGLE-I,13.741,0.003
2458207.7478,OGLE-I,13.727,0.003
2458207.79331,OGLE-I,13.723,0.003
2458207.83946,OGLE-I,13.723,0.003
2458207.88547,OGLE-I,13.734,0.003
2458208.7442,OGLE-I,13.727,0.003
2458208.78964,OGLE-I,13.731,0.003
2458208.83549,OGLE-I,13.737,0.003
2458208.89101,OGLE-I,13.73,0.003
2458209.74241,OGLE-I,13.725,0.003
2458209.78705,OGLE-I,13.73,0.003
2458209.83308,OGLE-I,13.734,0.003
2458209.87878,OGLE-I,13.734,0.003
2458209.92556,OGLE-I,13.728,0.003
2458210.75533,OGLE-I,13.731,0.003
2458211.73734,OGLE-I,13.731,0.003
2458211.78322,OGLE-I,13.727,0.003
2458211.82907,OGLE-I,13.731,0.003
2458211.87532,OGLE-I,13.726,0.003
2458211.92328,OGLE-I,13.729,0.003
2458212.74754,OGLE-I,13.723,0.003
2458212.7816,OGLE-I,13.721,0.003
2458212.8246,OGLE-I,13.732,0.003
2458212.87028,OGLE-I,13.731,0.003
2458212.91818,OGLE-I,13.737,0.003
2458217.80415,OGLE-I,13.723,0.003
2458217.85995,OGLE-I,13.727,0.003
2458217.90976,OGLE-I,13.726,0.003
2458220.71407,OGLE-I,13.727,0.003
2458220.79195,OGLE-I,13.727,0.003
2458220.85204,OGLE-I,13.728,0.003
2458220.91149,OGLE-I,13.731,0.003
2458221.74482,OGLE-I,13.724,0.003
2458221.78622,OGLE-I,13.727,0.003
2458221.83744,OGLE-I,13.728,0.003
2458221.89639,OGLE-I,13.73,0.003
2458222.71382,OGLE-I,13.726,0.003
2458222.7598,OGLE-I,13.725,0.003
2458222.82292,OGLE-I,13.727,0.003
2458222.88425,OGLE-I,13.727,0.003
2458223.77508,OGLE-I,13.731,0.003
2458223.84259,OGLE-I,13.729,0.003
2458223.8956,OGLE-I,13.726,0.003
2458224.70775,OGLE-I,13.728,0.003
2458224.7542,OGLE-I,13.729,0.003
2458224.8267,OGLE-I,13.728,0.003
2458224.87564,OGLE-I,13.728,0.003
2458225.79184,OGLE-I,13.724,0.003
2458225.88859,OGLE-I,13.727,0.003
2458226.85033,OGLE-I,13.733,0.003
2458226.89894,OGLE-I,13.725,0.003
2458227.70923,OGLE-I,13.731,0.003
2458227.75546,OGLE-I,13.731,0.003
2458227.83403,OGLE-I,13.731,0.003
2458227.88201,OGLE-I,13.734,0.003
2458228.72902,OGLE-I,13.731,0.003
2458228.77855,OGLE-I,13.729,0.003
2458228.82745,OGLE-I,13.733,0.003
2458228.90379,OGLE-I,13.736,0.003
2458229.70849,OGLE-I,13.719,0.003
2458229.77357,OGLE-I,13.727,0.003
2458229.82244,OGLE-I,13.726,0.003
2458229.87379,OGLE-I,13.732,0.003
2458229.92047,OGLE-I,13.731,0.003
2458230.72608,OGLE-I,13.725,0.003
2458230.77441,OGLE-I,13.725,0.003
2458230.84327,OGLE-I,13.73,0.003
2458230.89487,OGLE-I,13.728,0.003
2458232.79826,OGLE-I,13.726,0.003
2458232.86764,OGLE-I,13.725,0.003
2458233.70829,OGLE-I,13.725,0.003
2458233.75966,OGLE-I,13.729,0.003
2458235.71966,OGLE-I,13.728,0.003
2458235.82808,OGLE-I,13.729,0.003
2458236.71127,OGLE-I,13.725,0.003
2458236.7813,OGLE-I,13.729,0.003
2458238.68603,OGLE-I,13.723,0.003
2458238.73998,OGLE-I,13.724,0.003
2458238.78653,OGLE-I,13.729,0.003
2458238.84358,OGLE-I,13.726,0.003
2458238.89664,OGLE-I,13.73,0.003
2458240.83326,OGLE-I,13.724,0.003
2458244.68328,OGLE-I,13.73,0.003
2458244.73081,OGLE-I,13.733,0.003
2458244.78767,OGLE-I,13.73,0.003
2458244.83744,OGLE-I,13.734,0.003
2458244.90253,OGLE-I,13.735,0.003
2458245.75394,OGLE-I,13.73,0.003
