time,filter,magnitude,error
57910.74337,OGLE-I,13.729,0.003
57910.79065,OGLE-I,13.732,0.003
57910.8496,OGLE-I,13.729,0.003
57910.89266,OGLE-I,13.726,0.003
57911.55721,OGLE-I,13.726,0.003
57911.59451,OGLE-I,13.721,0.003
57911.64106,OGLE-I,13.728,0.003
57911.68832,OGLE-I,13.725,0.003
57911.75889,OGLE-I,13.725,0.003
57911.85071,OGLE-I,13.728,0.003
57916.60929,OGLE-I,13.731,0.003
57916.65165,OGLE-I,13.729,0.003
57916.6919,OGLE-I,13.728,0.003
57916.78091,OGLE-I,13.733,0.003
57916.82184,OGLE-I,13.732,0.003
57917.53854,OGLE-I,13.728,0.003
57917.5876,OGLE-I,13.726,0.003
57917.63765,OGLE-I,13.726,0.003
57917.68532,OGLE-I,13.726,0.003
57917.73599,OGLE-I,13.724,0.003
57917.78328,OGLE-I,13.726,0.003
57917.82933,OGLE-I,13.727,0.003
57917.87511,OGLE-I,13.724,0.003
57917.91865,OGLE-I,13.726,0.003
57918.61417,OGLE-I,13.727,0.003
57918.69316,OGLE-I,13.725,0.003
57922.59895,OGLE-I,13.722,0.003
57922.64517,OGLE-I,13.722,0.003
57922.71174,OGLE-I,13.723,0.003
57923.52265,OGLE-I,13.726,0.003
57923.5679,OGLE-I,13.721,0.003
57923.61373,OGLE-I,13.727,0.003
57923.67689,OGLE-I,13.723,0.003
57923.73551,OGLE-I,13.725,0.003
57923.78338,OGLE-I,13.724,0.003
57923.8288,OGLE-I,13.723,0.003
57923.88366,OGLE-I,13.724,0.003
57924.52409,OGLE-I,13.723,0.003
57924.57016,OGLE-I,13.725,0.003
57924.616,OGLE-I,13.726,0.003
57924.66045,OGLE-I,13.724,0.003
57924.72672,OGLE-I,13.725,0.003
57924.77399,OGLE-I,13.727,0.003
57924.81974,OGLE-I,13.725,0.003
57924.86622,OGLE-I,13.724,0.003
57925.5941,OGLE-I,13.722,0.003
57925.64004,OGLE-I,13.721,0.003
57925.7047,OGLE-I,13.726,0.003
57925.7608,OGLE-I,13.721,0.003
57925.80856,OGLE-I,13.722,0.003
57925.86069,OGLE-I,13.718,0.003
57926.57785,OGLE-I,13.717,0.003
57926.63261,OGLE-I,13.718,0.003
57926.70859,OGLE-I,13.716,0.003
57926.75963,OGLE-I,13.72,0.003
57926.81366,OGLE-I,13.72,0.003
57928.57551,OGLE-I,13.725,0.003
57928.62308,OGLE-I,13.724,0.003
57928.67357,OGLE-I,13.726,0.003
57929.81791,OGLE-I,13.722,0.003
57932.63464,OGLE-I,13.722,0.003
57932.69312,OGLE-I,13.725,0.003
57932.75306,OGLE-I,13.725,0.003
57932.79871,OGLE-I,13.724,0.003
57932.84429,OGLE-I,13.724,0.003
57933.61308,OGLE-I,13.72,0.003
57933.66018,OGLE-I,13.719,0.003
57933.71917,OGLE-I,13.721,0.003
57933.77642,OGLE-I,13.722,0.003
57933.81252,OGLE-I,13.716,0.003
57933.8243,OGLE-I,13.723,0.003
57933.83313,OGLE-I,13.718,0.003
57933.84709,OGLE-I,13.716,0.003
57934.51761,OGLE-I,13.719,0.003
57934.56341,OGLE-I,13.721,0.003
57934.60903,OGLE-I,13.72,0.003
57934.6839,OGLE-I,13.725,0.003
57934.71595,OGLE-I,13.716,0.003
57934.76337,OGLE-I,13.723,0.003
57934.80922,OGLE-I,13.717,0.003
57934.84997,OGLE-I,13.721,0.003
57935.50246,OGLE-I,13.717,0.003
57935.54887,OGLE-I,13.719,0.003
57935.60586,OGLE-I,13.717,0.003
57935.66348,OGLE-I,13.72,0.003
57935.71253,OGLE-I,13.724,0.003
57935.75942,OGLE-I,13.709,0.003
57935.80576,OGLE-I,13.722,0.003
57935.86863,OGLE-I,13.722,0.003
57935.8785,OGLE-I,13.721,0.003
57936.51044,OGLE-I,13.721,0.003
57936.55682,OGLE-I,13.722,0.003
57936.60528,OGLE-I,13.718,0.003
57936.6673,OGLE-I,13.717,0.003
57936.72485,OGLE-I,13.721,0.003
57936.78145,OGLE-I,13.72,0.003
57936.82917,OGLE-I,13.719,0.003
57936.86838,OGLE-I,13.722,0.003
57937.49858,OGLE-I,13.717,0.003
57937.5465,OGLE-I,13.718,0.003
57937.59402,OGLE-I,13.72,0.003
57937.64125,OGLE-I,13.717,0.003
57937.69953,OGLE-I,13.721,0.003
57937.75747,OGLE-I,13.72,0.003
57937.80458,OGLE-I,13.722,0.003
57938.52209,OGLE-I,13.717,0.003
57938.56923,OGLE-I,13.722,0.003
57938.61933,OGLE-I,13.715,0.003
57944.4658,OGLE-I,13.718,0.003
57944.50691,OGLE-I,13.724,0.003
57944.54606,OGLE-I,13.718,0.003
57944.58611,OGLE-I,13.72,0.003
57944.62506,OGLE-I,13.725,0.003
57944.67335,OGLE-I,13.72,0.003
57944.72218,OGLE-I,13.722,0.003
57944.76987,OGLE-I,13.707,0.003
57944.81008,OGLE-I,13.723,0.003
57944.83887,OGLE-I,13.717,0.003
57945.48844,OGLE-I,13.724,0.003
57945.53081,OGLE-I,13.722,0.003
57945.57868,OGLE-I,13.724,0.003
57945.62509,OGLE-I,13.723,0.003
57945.67395,OGLE-I,13.724,0.003
57945.72176,OGLE-I,13.723,0.003
57945.76883,OGLE-I,13.723,0.003
57945.81583,OGLE-I,13.723,0.003
57946.47314,OGLE-I,13.722,0.003
57946.51203,OGLE-I,13.721,0.003
57946.5691,OGLE-I,13.726,0.003
57946.61681,OGLE-I,13.725,0.003
57946.68253,OGLE-I,13.723,0.003
57946.73031,OGLE-I,13.723,0.003
57946.77854,OGLE-I,13.724,0.003
57946.82611,OGLE-I,13.724,0.003
57947.52288,OGLE-I,13.725,0.003
57947.56852,OGLE-I,13.727,0.003
57947.6165,OGLE-I,13.724,0.003
57947.76061,OGLE-I,13.724,0.003
57947.79856,OGLE-I,13.718,0.003
57948.48047,OGLE-I,13.718,0.003
57948.52206,OGLE-I,13.724,0.003
57948.58923,OGLE-I,13.725,0.003
57948.63937,OGLE-I,13.721,0.003
57948.68836,OGLE-I,13.724,0.003
57948.75886,OGLE-I,13.722,0.003
57948.80544,OGLE-I,13.721,0.003
57949.55479,OGLE-I,13.724,0.003
57949.59417,OGLE-I,13.709,0.003
57949.64858,OGLE-I,13.723,0.003
57949.70297,OGLE-I,13.724,0.003
57949.75611,OGLE-I,13.723,0.003
57952.70653,OGLE-I,13.722,0.003
57952.76616,OGLE-I,13.722,0.003
57952.81233,OGLE-I,13.725,0.003
57953.48953,OGLE-I,13.718,0.003
57953.53994,OGLE-I,13.725,0.003
57953.60869,OGLE-I,13.727,0.003
57953.66527,OGLE-I,13.725,0.003
57953.71512,OGLE-I,13.729,0.003
57953.7664,OGLE-I,13.723,0.003
57953.81519,OGLE-I,13.721,0.003
57954.50615,OGLE-I,13.725,0.003
57954.55718,OGLE-I,13.709,0.003
57954.63223,OGLE-I,13.726,0.003
57954.68562,OGLE-I,13.726,0.003
57954.75048,OGLE-I,13.725,0.003
57955.71555,OGLE-I,13.726,0.003
57955.77019,OGLE-I,13.726,0.003
57955.81272,OGLE-I,13.725,0.003
57956.52535,OGLE-I,13.719,0.003
57956.58136,OGLE-I,13.723,0.003
57956.64854,OGLE-I,13.725,0.003
57956.69853,OGLE-I,13.722,0.003
57956.74728,OGLE-I,13.725,0.003
57956.79863,OGLE-I,13.723,0.003
57957.65624,OGLE-I,13.723,0.003
57957.70675,OGLE-I,13.722,0.003
57957.78583,OGLE-I,13.719,0.003
57958.60132,OGLE-I,13.725,0.003
57958.63509,OGLE-I,13.723,0.003
57958.67725,OGLE-I,13.721,0.003
57958.73072,OGLE-I,13.724,0.003
57958.7774,OGLE-I,13.725,0.003
57959.47736,OGLE-I,13.723,0.003
57959.51369,OGLE-I,13.722,0.003
57959.56206,OGLE-I,13.722,0.003
57959.61276,OGLE-I,13.725,0.003
57959.66272,OGLE-I,13.727,0.003
57959.71231,OGLE-I,13.725,0.003
57959.76342,OGLE-I,13.724,0.003
57959.79987,OGLE-I,13.73,0.003
57960.50154,OGLE-I,13.724,0.003
57960.55052,OGLE-I,13.724,0.003
57960.61841,OGLE-I,13.72,0.003
57960.66951,OGLE-I,13.728,0.003
57960.71992,OGLE-I,13.728,0.003
57960.7798,OGLE-I,13.721,0.003
57960.80147,OGLE-I,13.721,0.003
57961.56953,OGLE-I,13.723,0.003
57961.61197,OGLE-I,13.725,0.003
57961.64727,OGLE-I,13.728,0.003
57961.70612,OGLE-I,13.722,0.003
57961.77732,OGLE-I,13.727,0.003
57962.50936,OGLE-I,13.727,0.003
57962.55951,OGLE-I,13.729,0.003
57962.76035,OGLE-I,13.724,0.003
57963.71889,OGLE-I,13.728,0.003
57964.54898,OGLE-I,13.73,0.003
57964.59348,OGLE-I,13.724,0.003
57964.64295,OGLE-I,13.726,0.003
57964.69578,OGLE-I,13.723,0.003
57964.79256,OGLE-I,13.726,0.003
57965.65569,OGLE-I,13.726,0.003
57965.6863,OGLE-I,13.731,0.003
57966.48042,OGLE-I,13.726,0.003
57966.54885,OGLE-I,13.729,0.003
57966.57923,OGLE-I,13.729,0.003
57966.63071,OGLE-I,13.732,0.003
57966.67892,OGLE-I,13.729,0.003
57966.72559,OGLE-I,13.726,0.003
57967.59609,OGLE-I,13.726,0.003
57967.68045,OGLE-I,13.73,0.003
57967.73793,OGLE-I,13.728,0.003
57971.50003,OGLE-I,13.723,0.003
57971.53917,OGLE-I,13.724,0.003
57971.58058,OGLE-I,13.721,0.003
57971.61456,OGLE-I,13.728,0.003
57971.65332,OGLE-I,13.723,0.003
57971.69259,OGLE-I,13.726,0.003
57971.7313,OGLE-I,13.724,0.003
57972.51217,OGLE-I,13.724,0.003
57972.54735,OGLE-I,13.725,0.003
57972.58872,OGLE-I,13.726,0.003
57972.63073,OGLE-I,13.726,0.003
57972.67701,OGLE-I,13.729,0.003
57972.72102,OGLE-I,13.727,0.003
57972.75154,OGLE-I,13.728,0.003
57973.55713,OGLE-I,13.727,0.003
57973.61752,OGLE-I,13.722,0.003
57973.6652,OGLE-I,13.723,0.003
57973.7398,OGLE-I,13.728,0.003
57974.51261,OGLE-I,13.725,0.003
57974.56117,OGLE-I,13.725,0.003
57974.61252,OGLE-I,13.725,0.003
57974.66028,OGLE-I,13.725,0.003
57974.71031,OGLE-I,13.725,0.003
57975.47369,OGLE-I,13.731,0.003
57975.64106,OGLE-I,13.731,0.003
57979.49899,OGLE-I,13.731,0.003
57979.55781,OGLE-I,13.73,0.003
57979.60851,OGLE-I,13.728,0.003
57979.66903,OGLE-I,13.731,0.003
57980.51587,OGLE-I,13.732,0.003
57980.57788,OGLE-I,13.727,0.003
57980.62436,OGLE-I,13.728,0.003
57980.67212,OGLE-I,13.724,0.003
57981.51673,OGLE-I,13.728,0.003
57981.59819,OGLE-I,13.727,0.003
57981.64527,OGLE-I,13.731,0.003
57982.47393,OGLE-I,13.728,0.003
57982.53888,OGLE-I,13.723,0.003
57982.58642,OGLE-I,13.727,0.003
57982.63479,OGLE-I,13.73,0.003
57983.49775,OGLE-I,13.726,0.003
57983.54674,OGLE-I,13.73,0.003
57983.59392,OGLE-I,13.729,0.003
57983.63927,OGLE-I,13.731,0.003
57984.48666,OGLE-I,13.724,0.003
57984.53834,OGLE-I,13.726,0.003
57984.58864,OGLE-I,13.729,0.003
57984.63582,OGLE-I,13.728,0.003
57985.50081,OGLE-I,13.725,0.003
57985.55639,OGLE-I,13.727,0.003
57985.60299,OGLE-I,13.725,0.003
57986.49016,OGLE-I,13.726,0.003
57986.56155,OGLE-I,13.729,0.003
57986.61262,OGLE-I,13.728,0.003
57986.66231,OGLE-I,13.724,0.003
57987.51547,OGLE-I,13.73,0.003
57987.57269,OGLE-I,13.727,0.003
57987.62939,OGLE-I,13.727,0.003
57990.47623,OGLE-I,13.725,0.003
57990.53385,OGLE-I,13.726,0.003
57990.59328,OGLE-I,13.728,0.003
57990.6388,OGLE-I,13.727,0.003
57991.49323,OGLE-I,13.734,0.003
57991.54369,OGLE-I,13.729,0.003
57991.61097,OGLE-I,13.727,0.003
57991.65732,OGLE-I,13.729,0.003
57992.50999,OGLE-I,13.729,0.003
57992.55812,OGLE-I,13.729,0.003
57992.61353,OGLE-I,13.73,0.003
57993.47721,OGLE-I,13.725,0.003
57993.52623,OGLE-I,13.727,0.003
57993.57365,OGLE-I,13.726,0.003
57993.62053,OGLE-I,13.728,0.003
57994.49029,OGLE-I,13.727,0.003
57994.53915,OGLE-I,13.728,0.003
57994.58605,OGLE-I,13.729,0.003
57994.63485,OGLE-I,13.723,0.003
57998.49173,OGLE-I,13.725,0.003
57998.53124,OGLE-I,13.727,0.003
57998.56853,OGLE-I,13.726,0.003
58000.47664,OGLE-I,13.724,0.003
58000.51694,OGLE-I,13.725,0.003
58000.55893,OGLE-I,13.726,0.003
58000.60226,OGLE-I,13.729,0.003
58001.4777,OGLE-I,13.73,0.003
58001.52664,OGLE-I,13.737,0.003
58001.57326,OGLE-I,13.735,0.003
58001.61948,OGLE-I,13.735,0.003
58002.52855,OGLE-I,13.727,0.003
58002.57508,OGLE-I,13.726,0.003
58003.53242,OGLE-I,13.726,0.003
58003.6039,OGLE-I,13.722,0.003
58004.51923,OGLE-I,13.73,0.003
58004.57603,OGLE-I,13.72,0.003
58005.47707,OGLE-I,13.728,0.003
58007.5135,OGLE-I,13.727,0.003
58007.57195,OGLE-I,13.729,0.003
58008.51729,OGLE-I,13.729,0.003
58008.57423,OGLE-I,13.727,0.003
58010.51978,OGLE-I,13.723,0.003
58010.57987,OGLE-I,13.726,0.003
58011.56949,OGLE-I,13.723,0.003
58012.49776,OGLE-I,13.725,0.003
58012.5544,OGLE-I,13.726,0.003
58013.48416,OGLE-I,13.729,0.003
58013.54253,OGLE-I,13.722,0.003
58014.48025,OGLE-I,13.73,0.003
58014.53626,OGLE-I,13.73,0.003
58014.5836,OGLE-I,13.726,0.003
58015.50867,OGLE-I,13.718,0.003
58015.5697,OGLE-I,13.723,0.003
58016.511,OGLE-I,13.719,0.003
58016.55843,OGLE-I,13.721,0.003
58017.52076,OGLE-I,13.727,0.003
58017.56669,OGLE-I,13.727,0.003
58018.53124,OGLE-I,13.728,0.003
58019.48241,OGLE-I,13.73,0.003
58019.54228,OGLE-I,13.727,0.003
58020.50507,OGLE-I,13.724,0.003
58020.56058,OGLE-I,13.725,0.003
58021.52063,OGLE-I,13.725,0.003
58026.5236,OGLE-I,13.724,0.003
58028.49427,OGLE-I,13.716,0.003
58029.52416,OGLE-I,13.722,0.003
58030.48391,OGLE-I,13.729,0.003
58030.53154,OGLE-I,13.727,0.003
58032.53137,OGLE-I,13.719,0.003
58035.54606,OGLE-I,13.726,0.003
58036.55442,OGLE-I,13.724,0.003
58039.51465,OGLE-I,13.723,0.003
58040.49715,OGLE-I,13.723,0.003
58040.54562,OGLE-I,13.727,0.003
58041.50221,OGLE-I,13.727,0.003
58048.49773,OGLE-I,13.731,0.003
58053.51219,OGLE-I,13.723,0.003
58054.52842,OGLE-I,13.723,0.003
58057.50527,OGLE-I,13.729,0.003
58151.88252,OGLE-I,13.735,0.003
58152.87997,OGLE-I,13.731,0.003
58153.8774,OGLE-I,13.727,0.003
58155.87502,OGLE-I,13.726,0.003
58156.88291,OGLE-I,13.731,0.003
58161.87573,OGLE-I,13.731,0.003
58162.86188,OGLE-I,13.726,0.003
58163.85382,OGLE-I,13.727,0.003
58164.84746,OGLE-I,13.726,0.003
58164.88607,OGLE-I,13.727,0.003
58165.87215,OGLE-I,13.72,0.003
58166.85393,OGLE-I,13.73,0.003
58166.89141,OGLE-I,13.73,0.003
58167.86547,OGLE-I,13.725,0.003
58168.83529,OGLE-I,13.72,0.003
58168.87327,OGLE-I,13.728,0.003
58169.8354,OGLE-I,13.725,0.003
58169.87277,OGLE-I,13.722,0.003
58170.83216,OGLE-I,13.731,0.003
58170.86988,OGLE-I,13.729,0.003
58171.82917,OGLE-I,13.728,0.003
58171.86645,OGLE-I,13.729,0.003
58172.82684,OGLE-I,13.729,0.003
58172.86446,OGLE-I,13.729,0.003
58173.82244,OGLE-I,13.731,0.003
58173.86154,OGLE-I,13.733,0.003
58174.81944,OGLE-I,13.727,0.003
58174.85695,OGLE-I,13.724,0.003
58174.89429,OGLE-I,13.729,0.003
58175.84291,OGLE-I,13.726,0.003
58175.88069,OGLE-I,13.727,0.003
58176.82329,OGLE-I,13.726,0.003
58176.86112,OGLE-I,13.726,0.003
58181.80032,OGLE-I,13.729,0.003
58181.84166,OGLE-I,13.729,0.003
58181.88182,OGLE-I,13.73,0.003
58182.84523,OGLE-I,13.731,0.003
58182.89209,OGLE-I,13.728,0.003
58183.81803,OGLE-I,13.726,0.003
58183.86654,OGLE-I,13.727,0.003
58184.8037,OGLE-I,13.726,0.003
58184.85434,OGLE-I,13.734,0.003
58184.89363,OGLE-I,13.731,0.003
58185.83673,OGLE-I,13.73,0.003
58185.87537,OGLE-I,13.726,0.003
58189.78336,OGLE-I,13.726,0.003
58189.83458,OGLE-I,13.73,0.003
58189.88107,OGLE-I,13.734,0.003
58190.82456,OGLE-I,13.729,0.003
58190.88124,OGLE-I,13.73,0.003
58191.79563,OGLE-I,13.72,0.003
58191.84308,OGLE-I,13.723,0.003
58191.89928,OGLE-I,13.723,0.003
58192.81328,OGLE-I,13.727,0.003
58192.86988,OGLE-I,13.727,0.003
58193.78405,OGLE-I,13.725,0.003
58193.83135,OGLE-I,13.727,0.003
58193.87894,OGLE-I,13.733,0.003
58194.77722,OGLE-I,13.725,0.003
58194.82544,OGLE-I,13.73,0.003
58194.88059,OGLE-I,13.729,0.003
58195.76821,OGLE-I,13.731,0.003
58195.81384,OGLE-I,13.727,0.003
58195.87151,OGLE-I,13.734,0.003
58196.76783,OGLE-I,13.731,0.003
58196.81369,OGLE-I,13.738,0.003
58196.86966,OGLE-I,13.731,0.003
58196.91598,OGLE-I,13.732,0.003
58197.78434,OGLE-I,13.728,0.003
58197.83019,OGLE-I,13.73,0.003
58197.8853,OGLE-I,13.737,0.003
58198.75568,OGLE-I,13.728,0.003
58198.80192,OGLE-I,13.73,0.003
58198.84745,OGLE-I,13.733,0.003
58198.90272,OGLE-I,13.729,0.003
58199.77647,OGLE-I,13.728,0.003
58199.82196,OGLE-I,13.73,0.003
58199.8771,OGLE-I,13.73,0.003
58200.78259,OGLE-I,13.726,0.003
58200.8286,OGLE-I,13.729,0.003
58200.88421,OGLE-I,13.731,0.003
58201.74595,OGLE-I,13.726,0.003
58201.79378,OGLE-I,13.725,0.003
58201.83949,OGLE-I,13.727,0.003
58201.89428,OGLE-I,13.73,0.003
58202.76109,OGLE-I,13.727,0.003
58202.80658,OGLE-I,13.731,0.003
58202.86131,OGLE-I,13.732,0.003
58202.90787,OGLE-I,13.731,0.003
58203.77754,OGLE-I,13.731,0.003
58203.82337,OGLE-I,13.731,0.003
58203.86955,OGLE-I,13.728,0.003
58204.73989,OGLE-I,13.735,0.003
58204.78615,OGLE-I,13.731,0.003
58204.83149,OGLE-I,13.735,0.003
58204.88648,OGLE-I,13.729,0.003
58205.73882,OGLE-I,13.73,0.003
58205.78709,OGLE-I,13.733,0.003
58205.84514,OGLE-I,13.73,0.003
58205.89994,OGLE-I,13.732,0.003
58206.75176,OGLE-I,13.73,0.003
58206.79745,OGLE-I,13.731,0.003
58206.84294,OGLE-I,13.738,0.003
58206.89858,OGLE-I,13.741,0.003
58207.7478,OGLE-I,13.727,0.003
58207.79331,OGLE-I,13.723,0.003
58207.83946,OGLE-I,13.723,0.003
58207.88547,OGLE-I,13.734,0.003
58208.7442,OGLE-I,13.727,0.003
58208.78964,OGLE-I,13.731,0.003
58208.83549,OGLE-I,13.737,0.003
58208.89101,OGLE-I,13.73,0.003
58209.74241,OGLE-I,13.725,0.003
58209.78705,OGLE-I,13.73,0.003
58209.83308,OGLE-I,13.734,0.003
58209.87878,OGLE-I,13.734,0.003
58209.92556,OGLE-I,13.728,0.003
58210.75533,OGLE-I,13.731,0.003
58211.73734,OGLE-I,13.731,0.003
58211.78322,OGLE-I,13.727,0.003
58211.82907,OGLE-I,13.731,0.003
58211.87532,OGLE-I,13.726,0.003
58211.92328,OGLE-I,13.729,0.003
58212.74754,OGLE-I,13.723,0.003
58212.7816,OGLE-I,13.721,0.003
58212.8246,OGLE-I,13.732,0.003
58212.87028,OGLE-I,13.731,0.003
58212.91818,OGLE-I,13.737,0.003
58217.80415,OGLE-I,13.723,0.003
58217.85995,OGLE-I,13.727,0.003
58217.90976,OGLE-I,13.726,0.003
58220.71407,OGLE-I,13.727,0.003
58220.79195,OGLE-I,13.727,0.003
58220.85204,OGLE-I,13.728,0.003
58220.91149,OGLE-I,13.731,0.003
58221.74482,OGLE-I,13.724,0.003
58221.78622,OGLE-I,13.727,0.003
58221.83744,OGLE-I,13.728,0.003
58221.89639,OGLE-I,13.73,0.003
58222.71382,OGLE-I,13.726,0.003
58222.7598,OGLE-I,13.725,0.003
58222.82292,OGLE-I,13.727,0.003
58222.88425,OGLE-I,13.727,0.003
58223.77508,OGLE-I,13.731,0.003
58223.84259,OGLE-I,13.729,0.003
58223.8956,OGLE-I,13.726,0.003
58224.70775,OGLE-I,13.728,0.003
58224.7542,OGLE-I,13.729,0.003
58224.8267,OGLE-I,13.728,0.003
58224.87564,OGLE-I,13.728,0.003
58225.79184,OGLE-I,13.724,0.003
58225.88859,OGLE-I,13.727,0.003
58226.85033,OGLE-I,13.733,0.003
58226.89894,OGLE-I,13.725,0.003
58227.70923,OGLE-I,13.731,0.003
58227.75546,OGLE-I,13.731,0.003
58227.83403,OGLE-I,13.731,0.003
58227.88201,OGLE-I,13.734,0.003
58228.72902,OGLE-I,13.731,0.003
58228.77855,OGLE-I,13.729,0.003
58228.82745,OGLE-I,13.733,0.003
58228.90379,OGLE-I,13.736,0.003
58229.70849,OGLE-I,13.719,0.003
58229.77357,OGLE-I,13.727,0.003
58229.82244,OGLE-I,13.726,0.003
58229.87379,OGLE-I,13.732,0.003
58229.92047,OGLE-I,13.731,0.003
58230.72608,OGLE-I,13.725,0.003
58230.77441,OGLE-I,13.725,0.003
58230.84327,OGLE-I,13.73,0.003
58230.89487,OGLE-I,13.728,0.003
58232.79826,OGLE-I,13.726,0.003
58232.86764,OGLE-I,13.725,0.003
58233.70829,OGLE-I,13.725,0.003
58233.75966,OGLE-I,13.729,0.003
58235.71966,OGLE-I,13.728,0.003
58235.82808,OGLE-I,13.729,0.003
58236.71127,OGLE-I,13.725,0.003
58236.7813,OGLE-I,13.729,0.003
58238.68603,OGLE-I,13.723,0.003
58238.73998,OGLE-I,13.724,0.003
58238.78653,OGLE-I,13.729,0.003
58238.84358,OGLE-I,13.726,0.003
58238.89664,OGLE-I,13.73,0.003
58240.83326,OGLE-I,13.724,0.003
58244.68328,OGLE-I,13.73,0.003
58244.73081,OGLE-I,13.733,0.003
58244.78767,OGLE-I,13.73,0.003
58244.83744,OGLE-I,13.734,0.003
58244.90253,OGLE-I,13.735,0.003
58245.75394,OGLE-I,13.73,0.003
58245.8006,OGLE-I,13.725,0.003
58245.84959,OGLE-I,13.732,0.003
58245.89801,OGLE-I,13.731,0.003
58246.69102,OGLE-I,13.721,0.003
58246.73749,OGLE-I,13.728,0.003
58246.78782,OGLE-I,13.733,0.003
58246.84075,OGLE-I,13.731,0.003
58246.89501,OGLE-I,13.732,0.003
58247.63107,OGLE-I,13.732,0.003
58247.6754,OGLE-I,13.731,0.003
58247.72132,OGLE-I,13.732,0.003
58247.76785,OGLE-I,13.732,0.003
58247.82765,OGLE-I,13.737,0.003
58247.88287,OGLE-I,13.733,0.003
58247.93243,OGLE-I,13.729,0.003
58248.73806,OGLE-I,13.729,0.003
58249.6424,OGLE-I,13.718,0.003
58249.68888,OGLE-I,13.722,0.003
58249.73558,OGLE-I,13.72,0.003
58249.78226,OGLE-I,13.726,0.003
58249.84187,OGLE-I,13.719,0.003
58249.89757,OGLE-I,13.721,0.003
58250.64395,OGLE-I,13.724,0.003
58250.6967,OGLE-I,13.722,0.003
58250.74283,OGLE-I,13.728,0.003
58250.81017,OGLE-I,13.728,0.003
58250.85749,OGLE-I,13.728,0.003
58250.90649,OGLE-I,13.731,0.003
58251.62303,OGLE-I,13.726,0.003
58251.66877,OGLE-I,13.725,0.003
58251.71537,OGLE-I,13.73,0.003
58251.77544,OGLE-I,13.726,0.003
58251.82934,OGLE-I,13.725,0.003
58251.8827,OGLE-I,13.732,0.003
58251.93852,OGLE-I,13.73,0.003
58252.89289,OGLE-I,13.724,0.003
58252.93877,OGLE-I,13.729,0.003
58253.66316,OGLE-I,13.723,0.003
58253.71077,OGLE-I,13.727,0.003
58253.75738,OGLE-I,13.726,0.003
58253.83581,OGLE-I,13.731,0.003
58254.62795,OGLE-I,13.728,0.003
58254.68589,OGLE-I,13.729,0.003
58254.7432,OGLE-I,13.731,0.003
58254.82007,OGLE-I,13.734,0.003
58254.86642,OGLE-I,13.74,0.003
58254.9246,OGLE-I,13.735,0.003
58255.64085,OGLE-I,13.731,0.003
58255.70234,OGLE-I,13.731,0.003
58255.76135,OGLE-I,13.737,0.003
58255.84103,OGLE-I,13.732,0.003
58255.88758,OGLE-I,13.734,0.003
58255.93346,OGLE-I,13.734,0.003
58256.65072,OGLE-I,13.73,0.003
58256.69684,OGLE-I,13.73,0.003
58256.75547,OGLE-I,13.732,0.003
58256.80549,OGLE-I,13.73,0.003
58256.86083,OGLE-I,13.732,0.003
58256.91567,OGLE-I,13.733,0.003
58257.66176,OGLE-I,13.73,0.003
58257.71005,OGLE-I,13.726,0.003
58257.75869,OGLE-I,13.732,0.003
58257.80759,OGLE-I,13.72,0.003
58257.85713,OGLE-I,13.732,0.003
58257.92883,OGLE-I,13.729,0.003
58258.70663,OGLE-I,13.722,0.003
58258.75535,OGLE-I,13.719,0.003
58258.8143,OGLE-I,13.726,0.003
58258.87401,OGLE-I,13.728,0.003
58258.92774,OGLE-I,13.736,0.003
58259.68313,OGLE-I,13.726,0.003
58259.73865,OGLE-I,13.725,0.003
58259.79791,OGLE-I,13.727,0.003
58259.84935,OGLE-I,13.73,0.003
58259.90227,OGLE-I,13.727,0.003
58260.61482,OGLE-I,13.725,0.003
58260.74815,OGLE-I,13.736,0.003
58260.89766,OGLE-I,13.737,0.003
58261.63516,OGLE-I,13.723,0.003
58261.68795,OGLE-I,13.725,0.003
58261.74624,OGLE-I,13.71,0.003
58261.81865,OGLE-I,13.729,0.003
58261.88502,OGLE-I,13.728,0.003
58261.93253,OGLE-I,13.727,0.003
58262.6401,OGLE-I,13.723,0.003
58262.69003,OGLE-I,13.726,0.003
58262.7397,OGLE-I,13.726,0.003
58262.79269,OGLE-I,13.725,0.003
58262.85996,OGLE-I,13.722,0.003
58262.90737,OGLE-I,13.726,0.003
58263.62649,OGLE-I,13.726,0.003
58263.67968,OGLE-I,13.726,0.003
58263.73234,OGLE-I,13.731,0.003
58263.79652,OGLE-I,13.727,0.003
58263.84983,OGLE-I,13.732,0.003
58263.91162,OGLE-I,13.73,0.003
58264.71313,OGLE-I,13.731,0.003
58264.76238,OGLE-I,13.73,0.003
58264.81724,OGLE-I,13.735,0.003
58264.86453,OGLE-I,13.731,0.003
58264.92256,OGLE-I,13.73,0.003
58265.62576,OGLE-I,13.727,0.003
58265.67517,OGLE-I,13.726,0.003
58265.72755,OGLE-I,13.727,0.003
58265.77952,OGLE-I,13.73,0.003
58265.84923,OGLE-I,13.733,0.003
58266.59628,OGLE-I,13.724,0.003
58266.69719,OGLE-I,13.723,0.003
58266.7497,OGLE-I,13.72,0.003
58271.60969,OGLE-I,13.721,0.003
58271.65469,OGLE-I,13.72,0.003
58271.70655,OGLE-I,13.726,0.003
58271.80675,OGLE-I,13.724,0.003
58271.83325,OGLE-I,13.723,0.003
58271.87419,OGLE-I,13.724,0.003
